ImageNumber,ObjectNumber,FileName_Mask,FileName_cell,PathName_Mask,PathName_cell,Intensity_IntegratedIntensityEdge_cell,Intensity_IntegratedIntensity_cell,Intensity_LowerQuartileIntensity_cell,Intensity_MADIntensity_cell,Intensity_MassDisplacement_cell,Intensity_MaxIntensityEdge_cell,Intensity_MaxIntensity_cell,Intensity_MeanIntensityEdge_cell,Intensity_MeanIntensity_cell,Intensity_MedianIntensity_cell,Intensity_MinIntensityEdge_cell,Intensity_MinIntensity_cell,Intensity_StdIntensityEdge_cell,Intensity_StdIntensity_cell,Intensity_UpperQuartileIntensity_cell,Location_CenterMassIntensity_X_cell,Location_CenterMassIntensity_Y_cell,Location_CenterMassIntensity_Z_cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cell,Location_MaxIntensity_Y_cell,Location_MaxIntensity_Z_cell,Number_Object_Number
1,1,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,4.288502337411046,53.09024176560342,0.12066071480512619,0.06644540280103683,1.144383732845434,0.2854810357093811,0.6790570020675659,0.10996159839515503,0.21847836117532274,0.17008469253778458,0.02211032249033451,0.02211032249033451,0.05659479490916285,0.13463194620214428,0.28568703681230545,719.9595823134142,3.6494809641798125,0.0,718.8888888888889,4.053497942386831,0,723.0,3.0,0.0,1
1,2,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,7.747219085693359,125.12964064627886,0.15568779408931732,0.09021897614002228,1.2275282790358166,0.2716868817806244,0.9496299624443054,0.12105029821395874,0.2726135961792568,0.22529182583093643,0.04299992322921753,0.04299992322921753,0.05753605506381873,0.17399305933658837,0.3432745933532715,1150.6466430545238,11.218476100200876,0.0,1150.0631808278868,12.29847494553377,0,1156.0,2.0,0.0,2
1,3,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,2.2098268195986748,29.031677715480328,0.09778744168579578,0.0882505550980568,1.1732971786773583,0.16346989572048187,0.7196917533874512,0.088393072783947,0.25244937143895935,0.17113756388425827,0.04925612360239029,0.04925612360239029,0.02690876766201789,0.19007303725268931,0.37987715750932693,1297.364438805991,3.0586899726292653,0.0,1296.8869565217392,4.130434782608695,0,1298.0,1.0,0.0,3
1,4,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.6101319938898087,30.32832831889391,0.13001449406147003,0.07188525050878525,1.3955683713799034,0.34099337458610535,0.7002822756767273,0.1289332854960646,0.22633080834995456,0.18478675186634064,0.06843671202659607,0.06843671202659607,0.06093166696846402,0.13806033789505542,0.27992674708366394,1470.9315776503565,1.9419169258982933,0.0,1472.044776119403,2.783582089552239,0,1467.0,0.0,0.0,4
1,5,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,1.2882276475429535,2.5275959223508835,0.16636911034584045,0.01766994595527649,0.03848203098455518,0.2208133041858673,0.2208133041858673,0.1840325210775648,0.18054256588220596,0.18561074137687683,0.16446173191070557,0.1584344208240509,0.019761625293352753,0.01722530420948148,0.1913023516535759,1539.824161156448,0.7840696460976171,0.0,1539.7857142857142,0.7857142857142857,0,1542.0,0.0,0.0,5
1,6,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.826749060302973,75.47823311761022,0.13194094598293304,0.11827267706394196,0.3231591461417389,0.16659800708293915,0.659586489200592,0.09111307286435649,0.26860581180644205,0.23246356844902039,0.05073624849319458,0.05073624849319458,0.02718991410927465,0.156430126924679,0.4033608064055443,1615.9101691942406,7.4458009080600265,0.0,1615.8967971530249,7.7686832740213525,0,1614.0,7.0,0.0,6
1,7,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.2592660188674927,23.885130114853382,0.1736629232764244,0.05714502930641174,0.5614699295693032,0.2528877556324005,0.4444037675857544,0.14814845540306784,0.23189446713449885,0.23235675692558289,0.06828412413597107,0.06828412413597107,0.047927000464472264,0.08048591128302779,0.2833447828888893,2006.4231124857074,2.5532443262304434,0.0,2006.0,2.9223300970873787,0,2009.0,0.0,0.0,7
1,8,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.5247425213456154,23.30055693536997,0.19581903144717216,0.04481574147939682,0.5149873412955903,0.29515525698661804,0.4783245623111725,0.16784488196883882,0.2505436229609674,0.24348821491003036,0.09375143051147461,0.09375143051147461,0.049945177784969534,0.08294926430155754,0.28443578630685806,2224.7070966567285,2.0770313397820965,0.0,2225.1182795698924,2.3870967741935485,0,2222.0,0.0,0.0,8
1,9,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,4.369420945644379,35.73554591089487,0.110917828977108,0.09365987032651901,0.5280846099592604,0.29613184928894043,0.6653696298599243,0.12484059844698225,0.23823697273929914,0.19662775099277496,0.03950560837984085,0.03950560837984085,0.06959396759776705,0.16455455247219358,0.31849393248558044,2374.8326524840277,3.6817281866768674,0.0,2375.2266666666665,4.033333333333333,0,2376.0,0.0,0.0,9
1,10,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.925108740106225,87.2319830339402,0.11801327764987946,0.13040360808372498,2.0716296706273445,0.26175326108932495,0.7903105020523071,0.08351295191715373,0.29077327677980064,0.21907377243041992,0.013992522843182087,0.013992522843182087,0.05158626689262932,0.20712729574354416,0.4719615578651428,2599.5413570775113,5.4709376757966925,0.0,2598.3233333333333,7.1466666666666665,0,2604.0,5.0,0.0,10
1,11,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,0.48545053601264954,0.48545053601264954,0.48545053601264954,0.0,0.0,0.48545053601264954,0.48545053601264954,0.48545053601264954,0.48545053601264954,0.48545053601264954,0.48545053601264954,0.48545053601264954,0.0,0.0,0.48545053601264954,2835.0,0.0,0.0,2835.0,0.0,0,2835.0,0.0,0.0,11
1,12,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.6788586135953665,76.00082399509847,0.13196001946926117,0.10376136004924774,1.027721161841707,0.18420691788196564,0.9822689890861511,0.08759187175227064,0.2968782187308534,0.2215152233839035,0.029159991070628166,0.029159991070628166,0.03784265995997228,0.23052461953753822,0.3840238153934479,3063.254704639169,5.562145312481384,0.0,3063.8984375,6.36328125,0,3064.0,1.0,0.0,12
1,13,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,5.342732913792133,54.28030818887055,0.11668574064970016,0.08598458766937256,1.6215532468238552,0.2510261833667755,0.5602807402610779,0.12424960264632869,0.22246027946258423,0.19436942040920258,0.035553522408008575,0.015381094068288803,0.0543751786089239,0.13730807856506141,0.31242847442626953,3095.950188358374,3.278671518541528,0.0,3096.4549180327867,4.819672131147541,0,3087.0,0.0,0.0,13
1,14,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.620477594435215,36.703532472252846,0.13185320794582367,0.0794842541217804,0.9079424068820626,0.22589455544948578,0.5574883818626404,0.12484405498052466,0.23527905430931312,0.2047913372516632,0.03677424415946007,0.03677424415946007,0.04410433927686543,0.12586996050802665,0.31172657012939453,3213.289043739066,3.3186513066159944,0.0,3214.173076923077,3.5256410256410255,0,3209.0,1.0,0.0,14
1,15,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,5.154436567798257,17.0570382270962,0.12681392021477222,0.06881818547844887,1.3279501560112195,0.5844510793685913,0.5844510793685913,0.18408702027850918,0.20550648466380964,0.1751583144068718,0.0240482185035944,0.0240482185035944,0.13192904365784605,0.11476689054186805,0.27017243206501007,953.6890242113907,6.666534270498533,0.0,954.289156626506,5.481927710843373,0,951.0,9.0,0.0,15
1,16,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,8.047302953898907,66.36922264844179,0.18445105850696564,0.04869154095649719,0.6515222270109918,0.3766842186450958,0.5888456702232361,0.17882895453108683,0.23703293803014924,0.2229648232460022,0.05123979598283768,0.05123979598283768,0.06705913227206926,0.07734795431619629,0.2869153916835785,1106.0483162866205,8.223140463681743,0.0,1105.55,8.642857142857142,0,1113.0,0.0,0.0,16
1,17,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,8.321522857993841,58.125368151813745,0.13861295580863953,0.07331959903240204,0.4534321354502362,0.3841306269168854,0.5857633352279663,0.16982699710191512,0.2235591082762067,0.20215152204036713,0.03604181110858917,0.03604181110858917,0.09319374650475493,0.10971508741341089,0.29617762565612793,788.4773992105853,7.133977955171407,0.0,788.1807692307692,7.476923076923077,0,797.0,2.0,0.0,17
1,18,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,7.585442911833525,209.31195577979088,0.13178836181759834,0.14829479902982712,1.501839676216619,0.3001144528388977,0.9211413860321045,0.08820282455620378,0.3166595397576261,0.26269932091236115,0.017807278782129288,0.017807278782129288,0.0423709710958817,0.2181081291124253,0.46231403201818466,2957.5009213664916,14.263643621030964,0.0,2956.627836611195,15.485627836611195,0,2959.0,10.0,0.0,18
1,19,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,5.507225127890706,51.36505672521889,0.12557412311434746,0.07705806195735931,1.0066505802249897,0.2554970681667328,0.6684214472770691,0.11473385683105637,0.23137412939287788,0.19613946974277496,0.02691691555082798,0.02691691555082798,0.05061766093988546,0.1460415991369484,0.28252843022346497,324.2493080564216,9.932412090292198,0.0,324.31531531531533,8.927927927927929,0,322.0,12.0,0.0,19
1,20,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,10.298725847154856,101.40952181443572,0.13693828135728836,0.0885404720902443,1.4182121363164075,0.37587547302246094,0.7523003220558167,0.14107843626239527,0.2541592025424454,0.21026168763637543,0.037155717611312866,0.037155717611312866,0.07737903337062998,0.16017311442700682,0.33109406381845474,489.5240601157627,15.21927757909233,0.0,489.76691729323306,16.616541353383457,0,488.0,10.0,0.0,20
1,21,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,5.199572699144483,53.02076765336096,0.14274434000253677,0.08187228441238403,0.46000523794484205,0.2507972717285156,0.5810635685920715,0.12681884632059715,0.23153173647755879,0.2143663689494133,0.017975127324461937,0.017975127324461937,0.058158753144191985,0.11222302238187425,0.3211337551474571,1232.7080659202222,8.525019027349966,0.0,1232.7292576419213,8.065502183406114,0,1230.0,5.0,0.0,21
1,22,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,5.853147156536579,25.967208363115788,0.16752880811691284,0.08700694143772125,0.632090561096883,0.43338674306869507,0.5409170389175415,0.18881119859795417,0.2596720836311579,0.26398107409477234,0.06807049363851547,0.06807049363851547,0.1012339337928432,0.10608594179917993,0.3452658951282501,885.163626977504,12.345174802581692,0.0,885.79,12.43,0,883.0,10.0,0.0,22
1,23,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,8.188494730740786,49.93617148324847,0.16121156513690948,0.048874661326408386,0.4590244734296348,0.27945372462272644,0.3991149663925171,0.16711213736205685,0.21340244223610458,0.21728847920894623,0.05546654388308525,0.05546654388308525,0.06423101944303831,0.07604522741180329,0.2614099383354187,2060.484782440686,11.275655167378938,0.0,2060.7735042735044,10.918803418803419,0,2056.0,11.0,0.0,23
1,24,1L Fibronectin_Probabilities_0.tiff,1L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,6.540779765229672,237.42359035788104,0.14274434000253677,0.18665599450469017,0.4715016733230213,0.34096285700798035,1.0,0.09212365866520665,0.40173196338050937,0.2962157726287842,0.006256198976188898,0.006256198976188898,0.06741756524749622,0.31207449950736926,0.617631807923317,2889.5817033322846,14.682256014881872,0.0,2889.2318104906935,14.998307952622673,0,2886.0,15.0,0.0,24
