ImageNumber,ObjectNumber,FileName_Mask,FileName_cell,PathName_Mask,PathName_cell,Intensity_IntegratedIntensityEdge_cell,Intensity_IntegratedIntensity_cell,Intensity_LowerQuartileIntensity_cell,Intensity_MADIntensity_cell,Intensity_MassDisplacement_cell,Intensity_MaxIntensityEdge_cell,Intensity_MaxIntensity_cell,Intensity_MeanIntensityEdge_cell,Intensity_MeanIntensity_cell,Intensity_MedianIntensity_cell,Intensity_MinIntensityEdge_cell,Intensity_MinIntensity_cell,Intensity_StdIntensityEdge_cell,Intensity_StdIntensity_cell,Intensity_UpperQuartileIntensity_cell,Location_CenterMassIntensity_X_cell,Location_CenterMassIntensity_Y_cell,Location_CenterMassIntensity_Z_cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cell,Location_MaxIntensity_Y_cell,Location_MaxIntensity_Z_cell,Number_Object_Number
6,1,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,4.179751242976636,146.69800872029737,0.1960059478878975,0.15220873802900314,1.3720597047081207,0.3209124803543091,0.999755859375,0.09086415745601382,0.37711570365115005,0.3551613539457321,0.00015259021893143654,0.0,0.07486060731501454,0.24114323210093982,0.4878843426704407,156.53739323362572,4.4359893525766205,0.0,155.6272493573265,5.4627249357326475,0,164.0,2.0,0.0,1
6,2,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,4.004821840673685,28.7727016992867,0.17070649191737175,0.07349508255720139,0.5113124918179636,0.38651102781295776,0.4563210606575012,0.1601928736269474,0.23779092313460082,0.23479820042848587,0.04278629645705223,0.04278629645705223,0.10178616625059436,0.09241421055086683,0.31256961822509766,487.402030312755,4.588842167488002,0.0,486.89256198347107,4.545454545454546,0,490.0,6.0,0.0,2
6,3,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,4.405233865603805,74.53464577905834,0.13710231333971024,0.1271839439868927,1.0722584712144125,0.27876707911491394,0.6274662613868713,0.0957659536000827,0.2720242546680961,0.24548713862895966,0.02032501809298992,0.02032501809298992,0.04500435292860752,0.15732761281976648,0.4070573002099991,624.5159991726557,7.632304640375384,0.0,624.6934306569343,8.68978102189781,0,624.0,9.0,0.0,3
6,4,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,5.003677433589473,111.33673582063057,0.16945144534111023,0.12431523203849792,0.6864400404828171,0.21029983460903168,0.6418859958648682,0.0962245660305668,0.28993941619955876,0.2825513184070587,0.0017242694739252329,0.0017242694739252329,0.05162311630590638,0.15029016285887029,0.4126802384853363,752.9468751476347,8.47634816697147,0.0,752.9895833333334,9.161458333333334,0,753.0,12.0,0.0,4
6,5,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,4.399710057303309,74.67692082561553,0.12951858341693878,0.13789579272270203,0.7736432533452822,0.34448766708374023,0.7797665596008301,0.10475500136436451,0.2963369874032362,0.2541084885597229,0.022873273119330406,0.022873273119330406,0.07508682628744107,0.19755848102387705,0.42075225710868835,1130.8128197849721,3.9135716837651375,0.0,1131.0595238095239,4.646825396825397,0,1133.0,2.0,0.0,5
6,6,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,0.3357442617416382,0.3357442617416382,0.3357442617416382,0.0,0.0,0.3357442617416382,0.3357442617416382,0.3357442617416382,0.3357442617416382,0.3357442617416382,0.3357442617416382,0.3357442617416382,0.0,0.0,0.3357442617416382,1164.0,0.0,0.0,1164.0,0.0,0,1164.0,0.0,0.0,6
6,7,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,7.790875046513975,27.663080672733486,0.16871900856494904,0.17886625230312347,1.1427985378301098,1.0,1.0,0.3895437523256987,0.4068100098931395,0.34387731552124023,0.009704737924039364,0.009704737924039364,0.3006294083489583,0.28086499497597656,0.5856107473373413,1680.5047266812724,4.476165255973099,0.0,1680.2941176470588,3.3529411764705883,0,1682.0,6.0,0.0,7
6,8,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,12.45633627101779,53.42752722278237,0.20690470188856125,0.0956588089466095,1.352114790473671,0.5238727331161499,0.6708018779754639,0.2650284312982508,0.3001546473190021,0.28075075149536133,0.027344167232513428,0.027344167232513428,0.1277879996803174,0.12802529224370274,0.39352254569530487,1705.7303791865556,11.125716088590414,0.0,1705.7977528089887,9.775280898876405,0,1707.0,18.0,0.0,8
6,9,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,3.1934386789798737,5.7330282330513,0.3365148454904556,0.047325849533081055,0.10602270854103008,0.43334096670150757,0.46628519892692566,0.35482651988665265,0.38220188220342,0.3978942632675171,0.29068437218666077,0.29068437218666077,0.04763954412673493,0.05433941392200499,0.4352369010448456,2461.5827783836926,1.028718656264867,0.0,2461.6,1.1333333333333333,0,2461.0,0.0,0.0,9
6,10,7L Fibronectin_Probabilities_0.tiff,7L Fibronectin.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,4.2164797484874725,36.118669390678406,0.1333714798092842,0.12977798283100128,1.2322765105542424,0.4463264048099518,0.5477988719940186,0.15058856244598115,0.2695423088856597,0.2730754613876343,0.053208209574222565,0.053208209574222565,0.10145287659867978,0.14065924973795277,0.3884870707988739,2510.40722810739,4.18185351160813,0.0,2511.39552238806,4.917910447761194,0,2509.0,4.0,0.0,10
