ImageNumber,ObjectNumber,FileName_Mask,FileName_cell,PathName_Mask,PathName_cell,Intensity_IntegratedIntensityEdge_cell,Intensity_IntegratedIntensity_cell,Intensity_LowerQuartileIntensity_cell,Intensity_MADIntensity_cell,Intensity_MassDisplacement_cell,Intensity_MaxIntensityEdge_cell,Intensity_MaxIntensity_cell,Intensity_MeanIntensityEdge_cell,Intensity_MeanIntensity_cell,Intensity_MedianIntensity_cell,Intensity_MinIntensityEdge_cell,Intensity_MinIntensity_cell,Intensity_StdIntensityEdge_cell,Intensity_StdIntensity_cell,Intensity_UpperQuartileIntensity_cell,Location_CenterMassIntensity_X_cell,Location_CenterMassIntensity_Y_cell,Location_CenterMassIntensity_Z_cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cell,Location_MaxIntensity_Y_cell,Location_MaxIntensity_Z_cell,Number_Object_Number
7,1,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,5.816021993756294,17.425162062048912,0.27716486155986786,0.029037922620773315,0.09608832381218103,0.4150759279727936,0.4150759279727936,0.3061064207240155,0.3004338286560157,0.30955976247787476,0.21759365499019623,0.20216678082942963,0.0468365396430214,0.042605733637647164,0.32721446454524994,21.358317891191955,2.8537573158537333,0.0,21.344827586206897,2.7586206896551726,0,17.0,3.0,0.0,1
7,2,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,19.602548137307167,67.8917676359415,0.2688944786787033,0.02595558762550354,0.04182185763865495,0.43759822845458984,0.4407568573951721,0.3111515577350344,0.295181598417137,0.29279011487960815,0.21417562663555145,0.191500723361969,0.04155149957926365,0.03955469161823126,0.3223697245121002,400.5433382783364,5.4838800062869275,0.0,400.5782608695652,5.460869565217391,0,401.0,5.0,0.0,2
7,3,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,5.427481532096863,17.719554483890533,0.29231709241867065,0.022827476263046265,0.09272214212647015,0.3966887891292572,0.3966887891292572,0.31926361953510957,0.3164206157837595,0.30760660767555237,0.268574059009552,0.2670176327228546,0.03930633442197386,0.033240097411108914,0.34200045466423035,537.9844168046632,3.1286776178961833,0.0,538.0714285714286,3.1607142857142856,0,536.0,6.0,0.0,3
7,4,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,5.560753792524338,9.248279511928558,0.32645151019096375,0.019188225269317627,0.07110149362090558,0.3940489888191223,0.3940489888191223,0.3475471120327711,0.3425288708121688,0.3420538604259491,0.2988479435443878,0.2988479435443878,0.02679957717912139,0.024889271367094543,0.3635118678212166,767.34275333672,3.1445487924581883,0.0,767.3333333333334,3.074074074074074,0,769.0,3.0,0.0,4
7,5,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,7.947524204850197,31.722072273492813,0.27766841650009155,0.03645378351211548,0.27274322964155795,0.41843289136886597,0.41843289136886597,0.31790096819400787,0.311000708563655,0.3036240041255951,0.23044174909591675,0.21715113520622253,0.051091844792031285,0.046572983101299,0.35082781314849854,985.4000858989248,4.550874343816423,0.0,985.2843137254902,4.303921568627451,0,990.0,7.0,0.0,5
7,6,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,13.233936101198196,51.98867791891098,0.3411078006029129,0.02546730637550354,0.04585752333370089,0.43830013275146484,0.47006943821907043,0.35767394868103236,0.3661174501331759,0.364705890417099,0.29208821058273315,0.29208821058273315,0.04030117180713853,0.03461567464268676,0.39063096046447754,1451.5061078606964,2.075170574137877,0.0,1451.4718309859154,2.1056338028169015,0,1444.0,0.0,0.0,6
7,7,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,3.9472801089286804,8.053971141576767,0.30092697590589523,0.023666754364967346,0.06107405090116494,0.37273213267326355,0.37273213267326355,0.32894000907739,0.3221588456630707,0.3287022113800049,0.29057756066322327,0.24226748943328857,0.02882106882035664,0.03295253553976765,0.34890133887529373,1656.801692641805,1.9246291755783325,0.0,1656.76,1.88,0,1659.0,1.0,0.0,7
7,8,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,17.176806300878525,83.3356224000454,0.3193560838699341,0.031097888946533203,0.3224600484030267,0.4095826745033264,0.4775005578994751,0.3123055691068823,0.3472317600001891,0.34732586145401,0.19752803444862366,0.19752803444862366,0.046918359037514984,0.04903324404520007,0.3800106942653656,1888.7465799717677,4.816342510792846,0.0,1888.6291666666666,5.116666666666666,0,1894.0,4.0,0.0,8
7,9,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,12.751873046159744,56.1102160513401,0.3480086922645569,0.024124518036842346,0.05659875876656519,0.4417944550514221,0.4455481767654419,0.3643392298902784,0.37159083477708676,0.37338826060295105,0.29410240054130554,0.29410240054130554,0.035544334438107505,0.03321344267748708,0.3951323628425598,1504.9262454577731,5.262342402775047,0.0,1504.9801324503312,5.245033112582782,0,1501.0,3.0,0.0,9
7,10,7L aSMA_Probabilities_0.tiff,7L aSMA.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R3,12.893797188997269,52.725810676813126,0.3449568971991539,0.025543615221977234,0.02007008222290338,0.4481574594974518,0.4578316807746887,0.3581610330277019,0.36871196277491697,0.36782635748386383,0.27806514501571655,0.27806514501571655,0.040345588593376176,0.03575665078301605,0.39472419768571854,1601.4624163620856,5.13336714502961,0.0,1601.4475524475524,5.146853146853147,0,1600.0,1.0,0.0,10
